datetime,region,demand_mwh,grid_stress_score,renewable_pct,anomaly_score,anomaly_type
2024-01-17 20:00:00,MIDA,121349,0.23916976758853395,0.09221563495317082,-0.07900286125981726,Demand Spike
2024-01-17 20:00:00,MIDA,121349,0.23916976758853395,0.09221563495317082,-0.07900286125981726,Demand Spike
2024-01-17 20:00:00,MIDA,121349,0.23916976758853395,0.09221563495317082,-0.07900286125981726,Demand Spike
2024-01-17 20:00:00,MIDA,121349,0.23916976758853395,0.09221563495317082,-0.07900286125981726,Demand Spike
2024-01-17 20:00:00,MIDA,121349,0.23916976758853395,0.09221563495317082,-0.07900286125981726,Demand Spike
2024-01-17 20:00:00,MIDA,121349,0.23916976758853395,0.09221563495317082,-0.07900286125981726,Demand Spike
2024-01-17 20:00:00,MIDA,121349,0.23916976758853395,0.09221563495317082,-0.07900286125981726,Demand Spike
2024-01-17 20:00:00,MIDA,121349,0.23916976758853395,0.09221563495317082,-0.07900286125981726,Demand Spike
2024-01-17 20:00:00,MIDA,121349,0.23916976758853395,0.09221563495317082,-0.07900286125981726,Demand Spike
2024-01-16 09:00:00,MIDW,102578,0.25581058973745113,0.1905274918202857,-0.07848484185200977,Demand Spike
2024-01-16 09:00:00,MIDW,102578,0.25581058973745113,0.1905274918202857,-0.07848484185200977,Demand Spike
2024-01-17 18:00:00,MIDW,104769,0.2546620839855714,0.14312938133805214,-0.07846542459912076,CO2 Spike
2024-01-17 18:00:00,MIDW,104769,0.2546620839855714,0.14312938133805214,-0.07846542459912076,CO2 Spike
2024-01-17 18:00:00,MIDW,104769,0.2546620839855714,0.14312938133805214,-0.07846542459912076,CO2 Spike
2024-01-17 18:00:00,MIDW,104769,0.2546620839855714,0.14312938133805214,-0.07846542459912076,CO2 Spike
2024-01-17 18:00:00,MIDW,104769,0.2546620839855714,0.14312938133805214,-0.07846542459912076,CO2 Spike
2024-01-17 18:00:00,MIDW,104769,0.2546620839855714,0.14312938133805214,-0.07846542459912076,CO2 Spike
2024-01-17 18:00:00,MIDW,104769,0.2546620839855714,0.14312938133805214,-0.07846542459912076,CO2 Spike
2024-01-17 18:00:00,MIDW,104769,0.2546620839855714,0.14312938133805214,-0.07846542459912076,CO2 Spike
2024-01-17 18:00:00,MIDW,104769,0.2546620839855714,0.14312938133805214,-0.07846542459912076,CO2 Spike
2024-01-17 18:00:00,MIDW,104769,0.2546620839855714,0.14312938133805214,-0.07846542459912076,CO2 Spike
2024-01-17 18:00:00,MIDW,104769,0.2546620839855714,0.14312938133805214,-0.07846542459912076,CO2 Spike
2024-01-17 18:00:00,MIDW,104769,0.2546620839855714,0.14312938133805214,-0.07846542459912076,CO2 Spike
2024-01-17 19:00:00,MIDA,123214,0.24255106379628025,0.09897793666041985,-0.07832014446847702,Demand Spike
2024-01-17 19:00:00,MIDA,123214,0.24255106379628025,0.09897793666041985,-0.07832014446847702,Demand Spike
2024-01-17 19:00:00,MIDA,123214,0.24255106379628025,0.09897793666041985,-0.07832014446847702,Demand Spike
2024-01-17 19:00:00,MIDA,123214,0.24255106379628025,0.09897793666041985,-0.07832014446847702,Demand Spike
2024-01-17 19:00:00,MIDA,123214,0.24255106379628025,0.09897793666041985,-0.07832014446847702,Demand Spike
2024-01-17 19:00:00,MIDA,123214,0.24255106379628025,0.09897793666041985,-0.07832014446847702,Demand Spike
2024-01-17 19:00:00,MIDA,123214,0.24255106379628025,0.09897793666041985,-0.07832014446847702,Demand Spike
2024-01-17 19:00:00,MIDA,123214,0.24255106379628025,0.09897793666041985,-0.07832014446847702,Demand Spike
2024-01-17 19:00:00,MIDA,123214,0.24255106379628025,0.09897793666041985,-0.07832014446847702,Demand Spike
2024-01-17 19:00:00,MIDA,123214,0.24255106379628025,0.09897793666041985,-0.07832014446847702,Demand Spike
2024-01-17 19:00:00,MIDA,123214,0.24255106379628025,0.09897793666041985,-0.07832014446847702,Demand Spike
2024-01-17 19:00:00,MIDA,123214,0.24255106379628025,0.09897793666041985,-0.07832014446847702,Demand Spike
2024-01-16 09:00:00,MIDW,102578,0.25581058973745113,0.1905274918202857,-0.07825914859168137,Demand Spike
2024-01-16 09:00:00,MIDW,102578,0.25581058973745113,0.1905274918202857,-0.07825914859168137,Demand Spike
2024-01-16 09:00:00,MIDW,102578,0.25581058973745113,0.1905274918202857,-0.07825914859168137,Demand Spike
2024-01-16 09:00:00,MIDW,102578,0.25581058973745113,0.1905274918202857,-0.07825914859168137,Demand Spike
2024-01-16 09:00:00,MIDW,102578,0.25581058973745113,0.1905274918202857,-0.07825914859168137,Demand Spike
2024-01-16 09:00:00,MIDW,102578,0.25581058973745113,0.1905274918202857,-0.07825914859168137,Demand Spike
2024-01-16 09:00:00,MIDW,102578,0.25581058973745113,0.1905274918202857,-0.07825914859168137,Demand Spike
2024-01-16 09:00:00,MIDW,102578,0.25581058973745113,0.1905274918202857,-0.07825914859168137,Demand Spike
2024-01-16 09:00:00,MIDW,102578,0.25581058973745113,0.1905274918202857,-0.07825914859168137,Demand Spike
2024-01-16 09:00:00,MIDW,102578,0.25581058973745113,0.1905274918202857,-0.07825914859168137,Demand Spike
2024-01-16 08:00:00,MIDW,102795,0.2557878549602365,0.18904338651723418,-0.0782538085860649,Demand Spike
2024-01-16 08:00:00,MIDW,102795,0.2557878549602365,0.18904338651723418,-0.0782538085860649,Demand Spike
2024-01-16 08:00:00,MIDW,102795,0.2557878549602365,0.18904338651723418,-0.0782538085860649,Demand Spike
2024-01-16 08:00:00,MIDW,102795,0.2557878549602365,0.18904338651723418,-0.0782538085860649,Demand Spike
2024-01-16 08:00:00,MIDW,102795,0.2557878549602365,0.18904338651723418,-0.0782538085860649,Demand Spike
2024-01-16 08:00:00,MIDW,102795,0.2557878549602365,0.18904338651723418,-0.0782538085860649,Demand Spike
2024-01-16 08:00:00,MIDW,102795,0.2557878549602365,0.18904338651723418,-0.0782538085860649,Demand Spike
2024-01-16 08:00:00,MIDW,102795,0.2557878549602365,0.18904338651723418,-0.07802819346949108,Demand Spike
2024-01-16 08:00:00,MIDW,102795,0.2557878549602365,0.18904338651723418,-0.07802819346949108,Demand Spike
2024-01-16 08:00:00,MIDW,102795,0.2557878549602365,0.18904338651723418,-0.07802819346949108,Demand Spike
2024-01-16 08:00:00,MIDW,102795,0.2557878549602365,0.18904338651723418,-0.07802819346949108,Demand Spike
2024-01-16 08:00:00,MIDW,102795,0.2557878549602365,0.18904338651723418,-0.07802819346949108,Demand Spike
2024-07-16 21:00:00,MIDA,152793,0.3425199233329971,0.09731329230976159,-0.07749114237465327,Demand Spike
2024-07-16 21:00:00,MIDA,152793,0.3425199233329971,0.09731329230976159,-0.07749114237465327,Demand Spike
2024-07-16 21:00:00,MIDA,152793,0.3425199233329971,0.09731329230976159,-0.07749114237465327,Demand Spike
2024-07-16 21:00:00,MIDA,152793,0.3425199233329971,0.09731329230976159,-0.07749114237465327,Demand Spike
2024-07-16 21:00:00,MIDA,152793,0.3425199233329971,0.09731329230976159,-0.07749114237465327,Demand Spike
2024-07-16 21:00:00,MIDA,152793,0.3425199233329971,0.09731329230976159,-0.07749114237465327,Demand Spike
2024-01-15 20:00:00,MIDA,117513,0.23820267081802923,0.032310898137562535,-0.07582221396001676,Demand Spike
2024-01-15 20:00:00,MIDA,117513,0.23820267081802923,0.032310898137562535,-0.07582221396001676,Demand Spike
2024-01-15 20:00:00,MIDA,117513,0.23820267081802923,0.032310898137562535,-0.07582221396001676,Demand Spike
2024-01-15 20:00:00,MIDA,117513,0.23820267081802923,0.032310898137562535,-0.07559742129614389,Demand Spike
2024-01-15 20:00:00,MIDA,117513,0.23820267081802923,0.032310898137562535,-0.07559742129614389,Demand Spike
2024-01-15 20:00:00,MIDA,117513,0.23820267081802923,0.032310898137562535,-0.07559742129614389,Demand Spike
2024-07-16 20:00:00,MIDA,151392,0.3391033222234168,0.10809321578324911,-0.07553224393184554,Demand Spike
2024-07-16 20:00:00,MIDA,151392,0.3391033222234168,0.10809321578324911,-0.07553224393184554,Demand Spike
2024-07-16 20:00:00,MIDA,151392,0.3391033222234168,0.10809321578324911,-0.07553224393184554,Demand Spike
2024-07-16 20:00:00,MIDA,151392,0.3391033222234168,0.10809321578324911,-0.07553224393184554,Demand Spike
2024-07-16 20:00:00,MIDA,151392,0.3391033222234168,0.10809321578324911,-0.07553224393184554,Demand Spike
